problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,True,True,True,labeled:TRUE,236.40,2992,265,0.000525,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0337,True,True,True,True,labeled:TRUE,1147.83,3002,319,0.000548,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R
hard3_0338,True,True,True,True,labeled:TRUE,1228.74,3002,425,0.000590,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=y RM(R
hard3_0339,False,True,False,True,labeled:TRUE,1357.44,3002,446,0.000599,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0340,True,True,True,True,labeled:TRUE,2941.18,2999,380,0.000572,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  Yes\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=x RM(R)=
hard3_0341,True,True,True,True,labeled:TRUE,2966.31,3002,358,0.000563,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  TRUE\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=x RM(R)=x same?T | RM(L)=x RM(R)
hard3_0342,False,False,True,True,labeled:FALSE,1502.21,3001,713,0.000705,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=y RM(
hard3_0343,False,False,True,True,labeled:FALSE,1541.81,3000,692,0.000697,"CERT-F (fill ALL cells, write ""—"" if not applicable):\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP   "
hard3_0344,False,False,True,True,labeled:FALSE,1571.67,3001,559,0.000644,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=z same?no\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=y RM(R
hard3_0345,False,False,True,True,labeled:FALSE,3039.23,3001,1242,0.000917,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=x RM(
hard3_0346,False,False,True,True,labeled:FALSE,1700.85,3001,524,0.000630,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=z RM(R
hard3_0347,False,False,True,True,labeled:FALSE,3130.76,3001,574,0.000650,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=x RM(R
hard3_0348,False,False,True,True,labeled:FALSE,3179.35,3001,563,0.000645,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=y RM(R
hard3_0349,False,False,True,True,labeled:FALSE,3215.24,3001,1283,0.000933,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=x RM(R)=x
hard3_0350,False,False,True,True,labeled:FALSE,3745.23,3001,1607,0.001063,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=y RM(R
hard3_0351,False,False,True,True,labeled:FALSE,1882.61,3000,616,0.000666,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=x same?F | RM(L)=y RM(R)=w
hard3_0352,True,False,False,True,labeled:FALSE,2065.57,3000,700,0.000700,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=w same?F | RM(L)=y RM(R)=z
hard3_0353,True,False,False,True,labeled:FALSE,2104.79,3001,607,0.000663,"CERT-F (fill ALL cells, write ""—"" if applicable):\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |"
hard3_0354,True,False,False,True,labeled:FALSE,2161.35,2997,618,0.000667,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=y RM(R)=z same?N | RM(L)=y RM(R)=z
hard3_0355,True,,,False,,3632.27,0,0,0.000000,[EXCEPTION] RuntimeError: Failed after 5 retries
hard3_0356,False,False,True,True,labeled:FALSE,2163.85,3000,574,0.000650,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=y RM(R)=y
hard3_0357,False,False,True,True,labeled:FALSE,2209.93,3001,755,0.000722,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=y RM(R)=x same?N | RM(L)=y RM(R)=z
hard3_0358,False,False,True,True,labeled:FALSE,2354.92,3001,676,0.000691,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=y RM(R)=y
hard3_0359,False,False,True,True,labeled:FALSE,2374.75,3001,598,0.000659,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=y RM(R
hard3_0360,False,True,False,True,labeled:TRUE,2429.08,2997,474,0.000609,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=z same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=y RM(R
hard3_0361,True,False,False,True,labeled:FALSE,3404.82,3000,631,0.000672,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=x RM(R
hard3_0362,False,False,True,True,labeled:FALSE,2531.22,3000,685,0.000694,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=x RM(R)=x same?Y | RM(L)=y RM(R)=y 
hard3_0363,False,False,True,True,labeled:FALSE,2559.92,3000,527,0.000631,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=w same?N | RM(L)=x RM(R)=y
hard3_0364,True,False,False,True,labeled:FALSE,2619.14,3001,985,0.000814,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=x same?F | RM(L)=x RM(R)=z
hard3_0365,True,False,False,True,labeled:FALSE,2862.98,2997,1162,0.000884,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=x same?F | RM(L)=y RM(R)=y
hard3_0366,True,True,True,True,labeled:TRUE,2744.27,3000,288,0.000535,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  Yes            |  No\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=x RM(R)=x
hard3_0367,True,False,False,True,labeled:FALSE,2945.51,3000,648,0.000679,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=y RM(R)=y
hard3_0368,False,False,True,True,labeled:FALSE,2903.15,3001,697,0.000699,"CERT-F (fill ALL cells, write ""—"" if applicable):\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |"
hard3_0369,False,False,True,True,labeled:FALSE,2912.74,3002,544,0.000638,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=x RM(R)=z same?N | RM(L)=z RM(R)=z 
hard3_0370,False,False,True,True,labeled:FALSE,27.40,3001,564,0.000646,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=z same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=y RM(R
hard3_0371,False,False,True,True,labeled:FALSE,35.19,3002,771,0.000729,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=z RM(R
hard3_0372,False,False,True,True,labeled:FALSE,124.87,3002,590,0.000656,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=y same?T | RM(L)=z RM(R)=z
hard3_0373,False,True,False,True,labeled:TRUE,152.39,3001,1989,0.001216,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=w same?F | RM(L)=x RM(R)=y
hard3_0374,True,False,False,True,labeled:FALSE,219.50,2998,892,0.000777,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=z same?F | RM(L)=y RM(R)=x
hard3_0375,True,False,False,True,labeled:FALSE,145.15,3001,536,0.000635,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=y RM(R)=y same?yes | RM(L)=y RM
hard3_0376,True,False,False,True,labeled:FALSE,217.97,3002,706,0.000703,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=y RM(R)=z same?N | RM(L)=y RM(R)=x
hard3_0377,False,False,True,True,labeled:FALSE,482.41,2998,1703,0.001101,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?no | LM(L)=x LM(R)=z same?no\nRP        |  RM(L)=y RM(R)=y same?yes | RM(L)=y RM(
hard3_0378,True,True,True,True,labeled:TRUE,567.44,3002,2057,0.001243,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=y RM(R)=y
hard3_0379,True,False,False,True,labeled:FALSE,459.08,3002,690,0.000696,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  No             |  No\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=x RM(R)=x
hard3_0380,True,False,False,True,labeled:FALSE,545.68,3001,526,0.000631,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=x RM(
hard3_0381,True,False,False,True,labeled:FALSE,577.58,3000,675,0.000690,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=w same?F | RM(L)=y RM(R)=z
hard3_0382,True,False,False,True,labeled:FALSE,761.88,3001,604,0.000662,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  F              |  F\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=x same?F | RM(L)=y RM(R)=z 
hard3_0383,False,False,True,True,labeled:FALSE,847.65,3000,607,0.000663,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=y RM(R)=y same?T | RM(L)=y RM(R)=y
hard3_0384,True,False,False,True,labeled:FALSE,970.35,3001,576,0.000651,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=x RM(R
hard3_0385,True,True,True,True,labeled:TRUE,997.15,2997,607,0.000662,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=w same?no | RM(L)=x RM(
hard3_0386,True,True,True,True,labeled:TRUE,1252.36,2997,2153,0.001281,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=x RM(R)=z same?no | RM(L)=x RM(
hard3_0387,True,False,False,True,labeled:FALSE,1293.78,3000,723,0.000709,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=w same?F | RM(L)=y RM(R)=z
hard3_0388,True,False,False,True,labeled:FALSE,1231.49,2997,519,0.000627,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=y RM(R)=y same?Y | RM(L)=y RM(R)=y
hard3_0389,True,True,True,True,labeled:TRUE,1330.90,3001,923,0.000789,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  TRUE           |  FALSE\nLP        |  LM(L)=x LM(R)=z same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=y RM(R)=y same?T | RM(L)=z RM(R
hard3_0390,True,True,True,True,labeled:TRUE,1417.85,3000,1196,0.000898,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?no | LM(L)=x LM(R)=x same?yes\nRP        |  RM(L)=y RM(R)=y same?yes | RM(L)=y RM
hard3_0391,False,False,True,True,labeled:FALSE,1504.78,3002,550,0.000640,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?no | LM(L)=x LM(R)=y same?no\nRP        |  RM(L)=x RM(R)=y same?no | RM(L)=z RM(R
hard3_0392,False,False,True,True,labeled:FALSE,1551.22,3002,1427,0.000991,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=x same?T | LM(L)=x LM(R)=x same?T\nRP        |  RM(L)=y RM(R)=w same?F | RM(L)=x RM(R)=y
hard3_0393,True,False,False,True,labeled:FALSE,1597.17,3002,569,0.000648,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=y RM(R)=w same?N | RM(L)=y RM(R)=w
hard3_0394,False,False,True,True,labeled:FALSE,1647.24,3001,175,0.000490,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=y same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=z RM(R)=x same?N | RM(L)=y RM(R)=u 
hard3_0395,True,False,False,True,labeled:FALSE,3078.68,3002,533,0.000633,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=z same?F | LM(L)=x LM(R)=y same?F\nRP        |  RM(L)=z RM(R)=y same?F | RM(L)=x RM(R)=y
hard3_0396,True,False,False,True,labeled:FALSE,3074.69,3002,600,0.000660,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=w same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=z RM(R)=y same?N | RM(L)=z RM(R)=y
hard3_0397,True,False,False,True,labeled:FALSE,1710.52,3002,525,0.000630,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=w same?no | LM(L)=x LM(R)=z same?no\nRP        |  RM(L)=z RM(R)=y same?no | RM(L)=y RM(R
hard3_0398,True,False,False,True,labeled:FALSE,3100.82,3002,908,0.000783,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=w same?N | LM(L)=x LM(R)=y same?N\nRP        |  RM(L)=z RM(R)=y same?N | RM(L)=y RM(R)=x
hard3_0399,True,False,False,True,labeled:FALSE,1820.65,3002,611,0.000665,CERT-F:\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=w same?N | LM(L)=x LM(R)=z same?N\nRP        |  RM(L)=z RM(R)=x same?N | RM(L)=y RM(R)=y
hard3_0400,True,False,False,True,labeled:FALSE,3785.68,3002,789,0.000736,CERT-F\n```\n          |  Eq1            |  Eq2\nbare?     |  no             |  no\nLP        |  LM(L)=x LM(R)=w same?N | LM(L)=x LM(R)=x same?Y\nRP        |  RM(L)=z RM(R)=z same?Y | RM(L)=x RM(R)=x 
